Sequence,ID,Netzbetreiber,VSE-ID,Kategorie,Netznutzung,Energie,Abgabe,KEV,Total exkl. MWST
256,21,Azienda Elettrica Comunale Mesocco,10968012345,C3,8.26666666666667,7.14866666666667,0.0,2.3,17.7153333333333
257,21,Azienda Elettrica Comunale Mesocco,10968012345,C4,7.608,6.6924,0.0,2.3,16.6004
258,21,Azienda Elettrica Comunale Mesocco,10968012345,C5,7.68,5.3656,0.0,2.3,15.3456
259,21,Azienda Elettrica Comunale Mesocco,10968012345,C6,7.25333333333333,5.77466666666667,0.0,2.3,15.328
260,21,Azienda Elettrica Comunale Mesocco,10968012345,C7,6.79466666666667,5.37073154633046,0.0,2.3,14.4653982129971
261,23,Azienda Elettrica Comunale Soazza,10442012345,H1,11.8025,6.7,0.0,2.3,20.8025
262,23,Azienda Elettrica Comunale Soazza,10442012345,H2,9.8,6.616,0.0,2.3,18.716
263,23,Azienda Elettrica Comunale Soazza,10442012345,H3,9.32888888888889,5.89777777777778,0.0,2.3,17.5266666666667
264,23,Azienda Elettrica Comunale Soazza,10442012345,H4,9.32888888888889,6.58222222222222,0.0,2.3,18.2111111111111
265,23,Azienda Elettrica Comunale Soazza,10442012345,H5,8.09333333333333,5.96533333333333,0.0,2.3,16.3586666666667
266,23,Azienda Elettrica Comunale Soazza,10442012345,H6,7.128,5.2896,0.0,2.3,14.7176
267,23,Azienda Elettrica Comunale Soazza,10442012345,H7,7.30923076923077,6.11384615384615,0.0,2.3,15.7230769230769
268,23,Azienda Elettrica Comunale Soazza,10442012345,H8,8.09333333333333,6.58266666666667,0.0,2.3,16.976
269,23,Azienda Elettrica Comunale Soazza,10442012345,C1,8.6275,6.8275,0.0,2.3,17.755
270,23,Azienda Elettrica Comunale Soazza,10442012345,C2,7.25666666666667,6.77933333333333,0.0,2.3,16.336
271,23,Azienda Elettrica Comunale Soazza,10442012345,C3,6.56,6.82666666666667,0.0,2.3,15.6866666666667
272,23,Azienda Elettrica Comunale Soazza,10442012345,C4,7.836,6.512,0.0,2.3,16.648
273,23,Azienda Elettrica Comunale Soazza,10442012345,C5,7.232,6.512,0.0,2.3,16.044
274,23,Azienda Elettrica Comunale Soazza,10442012345,C6,6.904,6.82666666666667,0.0,2.3,16.0306666666667
275,23,Azienda Elettrica Comunale Soazza,10442012345,C7,6.5568,6.51594734333112,0.0,2.3,15.3727473433311
276,25,Azienda Elettrica Grevasalvas,10969012345,H1,9.67,4.1,0.0,2.3,16.07
277,25,Azienda Elettrica Grevasalvas,10969012345,H2,9.22,4.1,0.0,2.3,15.62
278,25,Azienda Elettrica Grevasalvas,10969012345,H3,8.86444444444445,4.1,0.0,2.3,15.2644444444444
279,25,Azienda Elettrica Grevasalvas,10969012345,H4,8.86444444444444,4.1,0.0,2.3,15.2644444444444
280,25,Azienda Elettrica Grevasalvas,10969012345,H5,8.68666666666667,4.1,0.0,2.3,15.0866666666667
281,25,Azienda Elettrica Grevasalvas,10969012345,H6,8.5,4.1,0.0,2.3,14.9
282,25,Azienda Elettrica Grevasalvas,10969012345,H7,8.57384615384615,4.1,0.0,2.3,14.9738461538462
283,25,Azienda Elettrica Grevasalvas,10969012345,H8,8.68666666666667,4.1,0.0,2.3,15.0866666666667
284,27,Azienda Elettrica Lostallo,10967012345,H1,9.9275,6.4,0.0,2.3,18.6275
285,27,Azienda Elettrica Lostallo,10967012345,H2,8.42,6.4,0.0,2.3,17.12
286,27,Azienda Elettrica Lostallo,10967012345,H3,8.05111111111111,6.4,0.0,2.3,16.7511111111111
287,27,Azienda Elettrica Lostallo,10967012345,H4,8.05111111111111,6.4,0.0,2.3,16.7511111111111
288,27,Azienda Elettrica Lostallo,10967012345,H5,7.12666666666667,6.4,0.0,2.3,15.8266666666667
289,27,Azienda Elettrica Lostallo,10967012345,H6,6.408,6.4,0.0,2.3,15.108
290,27,Azienda Elettrica Lostallo,10967012345,H7,6.54,6.4,0.0,2.3,15.24
291,27,Azienda Elettrica Lostallo,10967012345,H8,7.12666666666667,6.4,0.0,2.3,15.8266666666667
292,27,Azienda Elettrica Lostallo,10967012345,C1,7.69,6.4,0.0,2.3,16.39
293,27,Azienda Elettrica Lostallo,10967012345,C2,6.57333333333333,6.4,0.0,2.3,15.2733333333333
294,27,Azienda Elettrica Lostallo,10967012345,C3,6.002,6.4,0.0,2.3,14.702
295,27,Azienda Elettrica Lostallo,10967012345,C4,7.336,6.0584,0.0,2.3,15.6944
296,27,Azienda Elettrica Lostallo,10967012345,C5,5.732,6.0584,0.0,2.3,14.0904
297,27,Azienda Elettrica Lostallo,10967012345,C6,5.404,6.27866666666667,0.0,2.3,13.9826666666667
298,27,Azienda Elettrica Lostallo,10967012345,C7,5.0568,6.06116314033178,0.0,2.3,13.4179631403318
299,28,Azienda Elettrica Massagno SA,10159012345,H1,14.865,8.1,2.17,2.3,27.435
300,28,Azienda Elettrica Massagno SA,10159012345,H2,11.94,8.1,2.17,2.3,24.51
301,28,Azienda Elettrica Massagno SA,10159012345,H3,9.62888888888889,8.1,2.17,2.3,22.1988888888889
302,28,Azienda Elettrica Massagno SA,10159012345,H4,9.62888888888889,8.1,2.17,2.3,22.1988888888889
303,28,Azienda Elettrica Massagno SA,10159012345,H5,8.47333333333333,8.1,2.17,2.3,21.0433333333333
304,28,Azienda Elettrica Massagno SA,10159012345,H6,7.02,8.1,2.17,2.3,19.59
305,28,Azienda Elettrica Massagno SA,10159012345,H7,7.74,8.1,2.17,2.3,20.31
306,28,Azienda Elettrica Massagno SA,10159012345,H8,8.47333333333333,8.1,2.17,2.3,21.0433333333333
307,28,Azienda Elettrica Massagno SA,10159012345,C1,8.365,8.1,2.17,2.3,20.935
308,28,Azienda Elettrica Massagno SA,10159012345,C2,7.17333333333333,8.1,2.17,2.3,19.7433333333333
309,28,Azienda Elettrica Massagno SA,10159012345,C3,9.336,7.655,2.17,2.3,21.461
310,28,Azienda Elettrica Massagno SA,10159012345,C4,8.8472,7.301,2.17,2.3,20.6182
311,28,Azienda Elettrica Massagno SA,10159012345,C5,7.7184,7.301,2.17,2.3,19.4894
312,28,Azienda Elettrica Massagno SA,10159012345,C6,7.65866666666667,7.655,2.17,2.3,19.7836666666667
313,28,Azienda Elettrica Massagno SA,10159012345,C7,7.02676314033178,7.30544076124751,2.17,2.3,18.8022039015793
314,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H1,12.19,7.07785714285714,2.17,2.3,23.7378571428571
315,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H2,9.76,7.00765714285714,2.17,2.3,21.2376571428571
316,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H3,7.84,6.40666666666667,2.17,2.3,18.7166666666667
317,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H4,7.84,6.98,2.17,2.3,19.29
318,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H5,6.88,6.48605714285714,2.17,2.3,17.8360571428571
319,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H6,5.872,5.93581714285714,2.17,2.3,16.2778171428571
320,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H7,6.27076923076923,6.30698901098901,2.17,2.3,17.0477582417582
321,33,Azienda Multiservizi Bellinzona (AMB),10023012345,H8,6.88,6.9804,2.17,2.3,18.3304
322,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C1,6.79,7.365875,2.17,2.3,18.625875
323,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C2,5.8,7.33496666666667,2.17,2.3,17.6049666666667
324,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C3,7.8988,5.6742,2.17,2.3,18.043
325,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C4,7.1658,5.4196,2.17,2.3,17.0554
326,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C5,5.9428,5.2704,2.17,2.3,15.6832
327,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C6,5.2802,5.50493333333333,1.37,2.3,14.4551333333333
328,33,Azienda Multiservizi Bellinzona (AMB),10023012345,C7,4.77396,5.16233889927718,1.05,2.3,13.2862988992772
329,31,Aziende Industriali di Lugano SA AIL,10109012345,H1,10.665,7.8,2.17,2.3,22.935
330,31,Aziende Industriali di Lugano SA AIL,10109012345,H2,9.18,7.8,2.17,2.3,21.45
331,31,Aziende Industriali di Lugano SA AIL,10109012345,H3,7.35377777777778,6.67022222222222,2.17,2.3,18.494
332,31,Aziende Industriali di Lugano SA AIL,10109012345,H4,8.37333333333333,7.8,2.17,2.3,20.6433333333333
333,31,Aziende Industriali di Lugano SA AIL,10109012345,H5,6.68293333333333,6.73946666666667,2.17,2.3,17.8924
334,31,Aziende Industriali di Lugano SA AIL,10109012345,H6,5.48588,6.04684,2.17,2.3,16.00272
335,31,Aziende Industriali di Lugano SA AIL,10109012345,H7,6.35492307692308,6.89169230769231,2.17,2.3,17.7166153846154
336,31,Aziende Industriali di Lugano SA AIL,10109012345,H8,7.25396666666667,7.37223333333333,2.17,2.3,19.0962
337,31,Aziende Industriali di Lugano SA AIL,10109012345,C1,7.365,7.8,2.17,2.3,19.635
338,31,Aziende Industriali di Lugano SA AIL,10109012345,C2,6.98,7.8,2.17,2.3,19.25
339,31,Aziende Industriali di Lugano SA AIL,10109012345,C3,9.592,6.95033333333333,2.17,2.3,21.0123333333333
340,31,Aziende Industriali di Lugano SA AIL,10109012345,C4,8.3484,6.7694,2.17,2.3,19.5878
341,31,Aziende Industriali di Lugano SA AIL,10109012345,C5,5.551,6.7694,2.17,2.3,16.7904
342,31,Aziende Industriali di Lugano SA AIL,10109012345,C6,5.41433333333333,6.70033333333333,1.37,2.3,15.7846666666667
343,31,Aziende Industriali di Lugano SA AIL,10109012345,C7,4.85237392541473,6.46281419823225,1.05,2.3,14.665188123647
344,32,Aziende Industriali Mendrisio,10403012345,H1,13.24,7.3,2.17,2.3,25.01
345,32,Aziende Industriali Mendrisio,10403012345,H2,10.54,7.3,2.17,2.3,22.31
346,32,Aziende Industriali Mendrisio,10403012345,H3,8.40666666666667,7.3,2.17,2.3,20.1766666666667
347,32,Aziende Industriali Mendrisio,10403012345,H4,8.40666666666667,7.3,2.17,2.3,20.1766666666667
348,32,Aziende Industriali Mendrisio,10403012345,H5,6.21285714285714,6.02257142857143,2.17,2.3,16.7054285714286
349,32,Aziende Industriali Mendrisio,10403012345,H6,4.83185714285714,5.72677142857143,2.17,2.3,15.0286285714286
350,32,Aziende Industriali Mendrisio,10403012345,H7,5.60730769230769,6.10346153846154,2.17,2.3,16.1807692307692
351,32,Aziende Industriali Mendrisio,10403012345,H8,7.34,7.3,2.17,2.3,19.11
352,32,Aziende Industriali Mendrisio,10403012345,C1,7.24,7.3,2.17,2.3,19.01
353,32,Aziende Industriali Mendrisio,10403012345,C2,6.14,7.3,2.17,2.3,17.91
354,32,Aziende Industriali Mendrisio,10403012345,C3,6.87866666666667,6.50933333333333,2.17,2.3,17.858
355,32,Aziende Industriali Mendrisio,10403012345,C4,5.6634,6.3312,2.17,2.3,16.4646
356,32,Aziende Industriali Mendrisio,10403012345,C5,4.7542,6.3312,2.17,2.3,15.5554
357,32,Aziende Industriali Mendrisio,10403012345,C6,4.18824444444444,5.36035555555555,1.37,2.3,13.2186
358,32,Aziende Industriali Mendrisio,10403012345,C7,3.60917216480404,5.15120314880587,1.05,2.3,12.1103753136099
359,36,BKW Energie AG,10222012345,H1,17.025,11.6575,1.9,2.3,32.8825
360,36,BKW Energie AG,10222012345,H2,14.46,10.78,1.9,2.3,29.44
361,36,BKW Energie AG,10222012345,H3,11.9622222222222,9.75688888888889,1.9,2.3,25.9191111111111
362,36,BKW Energie AG,10222012345,H4,12.4333333333333,10.0866666666667,1.9,2.3,26.72
363,36,BKW Energie AG,10222012345,H5,11.0813333333333,9.50293333333333,1.9,2.3,24.7842666666667
364,36,BKW Energie AG,10222012345,H6,5.928,8.7856,0.73,2.3,17.7436
365,36,BKW Energie AG,10222012345,H7,9.24038461538462,9.30353846153846,1.07,2.3,21.9139230769231
366,36,BKW Energie AG,10222012345,H8,11.42,9.74,1.9,2.3,25.36
367,36,BKW Energie AG,10222012345,C1,11.325,9.7075,1.9,2.3,25.2325
368,36,BKW Energie AG,10222012345,C2,10.28,10.1948222222222,1.0,2.3,23.7748222222222
369,36,BKW Energie AG,10222012345,C3,10.0334444444444,9.51255555555555,0.48,2.3,22.326
370,36,BKW Energie AG,10222012345,C4,8.904665,8.84,0.48,2.3,20.524665
371,36,BKW Energie AG,10222012345,C5,6.14332,8.84,0.48,2.3,17.76332
372,36,BKW Energie AG,10222012345,C6,5.60608,9.06,0.48,2.3,17.44608
373,36,BKW Energie AG,10222012345,C7,4.72444585199482,8.3,0.48,2.3,15.8044458519948
374,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H1,8.50208333333333,8.88322916666667,0.850208333333333,2.3,20.5355208333333
375,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H2,8.428,8.7684,0.8428,2.3,20.3392
376,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H3,7.74888888888889,7.71577777777778,0.774888888888889,2.3,18.5395555555556
377,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H4,8.38666666666667,8.70433333333333,0.838666666666667,2.3,20.2296666666667
378,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H5,6.936,7.8074,0.6936,2.3,17.737
379,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H6,5.3708,6.82222,0.53708,2.3,15.0301
380,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H7,6.75730769230769,8.00484615384615,0.675730769230769,2.3,17.7378846153846
381,37,Centralschweizerische Kraftwerke AG CKW,10036012345,H8,8.38711111111111,8.70502222222222,0.838711111111111,2.3,20.2308444444444
382,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C1,8.58583333333333,9.01304166666667,0.858583333333333,2.3,20.7574583333333
383,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C2,8.54111111111111,8.94372222222222,0.854111111111111,2.3,20.6389444444444
384,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C3,7.83955555555556,5.70555555555556,0.783955555555556,2.3,16.6290666666667
385,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C4,7.02853333333333,5.33583333333333,0.52714,2.3,15.1915066666667
386,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C5,5.31773333333333,5.33583333333333,0.39883,2.3,13.3523966666667
387,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C6,4.8416,5.735,0.36312,2.3,13.23972
388,37,Centralschweizerische Kraftwerke AG CKW,10036012345,C7,4.30395412525099,5.37171328281871,0.322796559393824,2.3,12.2984639674635
389,47,Commune de Bourg-St-Pierre,10338012345,H1,13.78,5.7,0.5,2.3,22.28
390,47,Commune de Bourg-St-Pierre,10338012345,H2,12.16,5.16,0.5,2.3,20.12
391,47,Commune de Bourg-St-Pierre,10338012345,H3,10.88,4.73333333333333,0.5,2.3,18.4133333333333
392,47,Commune de Bourg-St-Pierre,10338012345,H4,10.88,4.73333333333333,0.5,2.3,18.4133333333333
393,47,Commune de Bourg-St-Pierre,10338012345,H5,10.24,4.52,0.5,2.3,17.56
394,47,Commune de Bourg-St-Pierre,10338012345,H6,9.568,4.296,0.5,2.3,16.664
395,47,Commune de Bourg-St-Pierre,10338012345,H7,9.83384615384615,4.38461538461539,0.5,2.3,17.0184615384615
396,47,Commune de Bourg-St-Pierre,10338012345,H8,10.24,4.52,0.5,2.3,17.56
397,47,Commune de Bourg-St-Pierre,10338012345,C1,12.588,4.2,0.5,2.3,19.588
398,47,Commune de Bourg-St-Pierre,10338012345,C2,10.034,4.2,0.5,2.3,17.034
399,47,Commune de Bourg-St-Pierre,10338012345,C3,9.206,4.2,0.5,2.3,16.206
400,47,Commune de Bourg-St-Pierre,10338012345,C4,9.0444,4.2,0.5,2.3,16.0444
401,40,Commune de Bussigny,10044012345,H1,8.93,9.0,1.6,2.3,21.83
402,40,Commune de Bussigny,10044012345,H2,7.75714285714286,8.77771428571429,1.6,2.3,20.4348571428571
403,40,Commune de Bussigny,10044012345,H3,5.77174603174603,7.85428571428572,1.6,2.3,17.5260317460317
404,40,Commune de Bussigny,10044012345,H4,6.44396825396825,8.73428571428571,1.6,2.3,19.078253968254
405,40,Commune de Bussigny,10044012345,H5,5.19809523809524,7.94114285714286,1.6,2.3,17.0392380952381
406,40,Commune de Bussigny,10044012345,H6,3.73001714285714,7.07234285714286,1.6,2.3,14.70236
407,40,Commune de Bussigny,10044012345,H7,4.9378021978022,8.13208791208791,1.6,2.3,16.9698901098901
408,40,Commune de Bussigny,10044012345,H8,5.80440476190476,8.73485714285714,1.6,2.3,18.4392619047619
409,40,Commune de Bussigny,10044012345,C1,5.93,9.0,1.6,2.3,18.83
410,40,Commune de Bussigny,10044012345,C2,5.38,9.0,1.6,2.3,18.28
411,40,Commune de Bussigny,10044012345,C3,4.67626666666667,7.704,1.6,2.3,16.2802666666667
412,40,Commune de Bussigny,10044012345,C4,4.30736,7.3494,1.6,2.3,15.55676
413,40,Commune de Bussigny,10044012345,C7,3.93437322761162,7.04636611455138,1.6,2.3,14.880739342163
414,42,Commune de Lamboing,10963012345,H1,16.49,7.83,0.0,2.3,26.62
415,42,Commune de Lamboing,10963012345,H2,14.2708,7.59288,0.0,2.3,24.16368
416,42,Commune de Lamboing,10963012345,H3,10.8713333333333,6.59604444444444,0.0,2.3,19.7673777777778
417,42,Commune de Lamboing,10963012345,H4,12.2204444444444,7.57404444444445,0.0,2.3,22.0944888888889
418,42,Commune de Lamboing,10963012345,H5,9.9921,6.70398666666667,0.0,2.3,18.9960866666667
419,42,Commune de Lamboing,10963012345,H6,7.75063,5.756196,0.0,2.3,15.806826
420,42,Commune de Lamboing,10963012345,H7,9.63428846153846,6.93360769230769,0.0,2.3,18.8678961538462
421,42,Commune de Lamboing,10963012345,H8,11.2077944444444,7.57458777777778,0.0,2.3,21.0823822222222
422,42,Commune de Lamboing,10963012345,C1,11.7056145833333,8.04595208333333,0.0,2.3,22.0515666666667
423,42,Commune de Lamboing,10963012345,C2,11.8960277777778,6.99137555555556,0.0,2.3,21.1874033333333
424,44,Commune d'Orsières,10231012345,H1,12.825,9.6,0.0,2.3,24.725
425,44,Commune d'Orsières,10231012345,H2,10.8,9.06,0.0,2.3,22.16
426,44,Commune d'Orsières,10231012345,H3,9.38382222222222,7.73111111111111,0.0,2.3,19.4149333333333
427,44,Commune d'Orsières,10231012345,H4,9.2,8.63333333333333,0.0,2.3,20.1333333333333
428,44,Commune d'Orsières,10231012345,H5,8.38842666666667,7.58533333333333,0.0,2.3,18.27376
429,44,Commune d'Orsières,10231012345,H6,6.555528,6.6856,0.0,2.3,15.541128
430,44,Commune d'Orsières,10231012345,H7,7.86818461538462,7.59846153846154,0.0,2.3,17.7666461538462
431,44,Commune d'Orsières,10231012345,H8,8.4,8.42,0.0,2.3,19.12
432,44,Commune d'Orsières,10231012345,C1,8.325,8.4,0.0,2.3,19.025
433,44,Commune d'Orsières,10231012345,C2,7.5,8.18,0.0,2.3,17.98
434,44,Commune d'Orsières,10231012345,C3,9.41226666666667,8.212,0.0,2.3,19.9242666666667
435,44,Commune d'Orsières,10231012345,C4,7.1224,7.912,0.0,2.3,17.3344
436,44,Commune d'Orsières,10231012345,C5,7.1224,7.912,0.0,2.3,17.3344
437,44,Commune d'Orsières,10231012345,C6,7.03666666666667,7.9976,0.0,2.3,17.3342666666667
438,44,Commune d'Orsières,10231012345,C7,6.40516314033178,7.66188840599867,0.0,2.3,16.3670515463305
439,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H1,16.34,5.7,0.0,2.3,24.34
440,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H2,14.048,5.616,0.0,2.3,21.964
441,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H3,12.8888888888889,4.89777777777778,0.0,2.3,20.0866666666667
442,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H4,13.2311111111111,5.58222222222222,0.0,2.3,21.1133333333333
443,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H5,11.6426666666667,4.96533333333333,0.0,2.3,18.908
444,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H6,10.3448,4.2896,0.0,2.3,16.9344
445,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H7,10.9046153846154,5.11384615384615,0.0,2.3,18.3184615384615
446,809,Consorzio energia elettrica Calanca (CEEC),10411012345,H8,12.4313333333333,5.58266666666667,0.0,2.3,20.314
447,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C1,12.40375,5.8275,0.0,2.3,20.53125
448,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C2,11.5963333333333,5.77933333333333,0.0,2.3,19.6756666666667
449,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C3,12.8733333333333,5.82666666666667,0.0,2.3,21.0
450,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C4,12.0024,5.512,0.0,2.3,19.8144
451,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C5,10.0264,5.512,0.0,2.3,17.8384
452,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C6,9.8644,5.82666666666667,0.0,2.3,17.9910666666667
453,809,Consorzio energia elettrica Calanca (CEEC),10411012345,C7,9.41370700499889,5.51594734333112,0.0,2.3,17.22965434833
454,48,Cooperativa Elettrica di Faido,10251012345,H1,16.34,7.05,2.17,2.3,27.86
455,48,Cooperativa Elettrica di Faido,10251012345,H2,13.91,7.05,2.17,2.3,25.43
456,48,Cooperativa Elettrica di Faido,10251012345,H3,12.59,7.05,2.17,2.3,24.11
457,48,Cooperativa Elettrica di Faido,10251012345,H4,12.59,7.05,2.17,2.3,24.11
458,48,Cooperativa Elettrica di Faido,10251012345,H5,11.39,7.05,2.17,2.3,22.91
459,48,Cooperativa Elettrica di Faido,10251012345,H6,10.534,5.66992,2.17,2.3,20.67392
460,48,Cooperativa Elettrica di Faido,10251012345,H7,10.6284615384615,7.05,2.17,2.3,22.1484615384615
461,48,Cooperativa Elettrica di Faido,10251012345,H8,11.39,7.05,2.17,2.3,22.91
462,48,Cooperativa Elettrica di Faido,10251012345,C1,10.94,7.05,2.17,2.3,22.46
463,48,Cooperativa Elettrica di Faido,10251012345,C2,10.31,7.05,2.17,2.3,21.83
464,48,Cooperativa Elettrica di Faido,10251012345,C3,12.59,6.41333333333333,2.17,2.3,23.4733333333333
465,48,Cooperativa Elettrica di Faido,10251012345,C4,11.886,6.256,2.17,2.3,22.612
466,48,Cooperativa Elettrica di Faido,10251012345,C5,10.91,6.256,2.17,2.3,21.636
467,48,Cooperativa Elettrica di Faido,10251012345,C6,10.51,6.41333333333333,2.17,2.3,21.3933333333333
468,48,Cooperativa Elettrica di Faido,10251012345,C7,10.07352,6.25797367166556,2.17,2.3,20.8014936716656
469,57,Cumün da Zernez,10912012345,H1,12.3775,4.2,2.1,2.3,20.9775
470,57,Cumün da Zernez,10912012345,H2,8.806,4.2,2.1,2.3,17.406
471,57,Cumün da Zernez,10912012345,H3,5.33222222222222,4.2,2.1,2.3,13.9322222222222
472,57,Cumün da Zernez,10912012345,H4,6.01666666666667,4.2,2.1,2.3,14.6166666666667
473,57,Cumün da Zernez,10912012345,H5,4.28866666666667,4.2,2.1,2.3,12.8886666666667
474,57,Cumün da Zernez,10912012345,H6,2.2996,4.2,2.1,2.3,10.8996
475,57,Cumün da Zernez,10912012345,H7,3.60384615384616,4.2,2.1,2.3,12.2038461538462
476,57,Cumün da Zernez,10912012345,H8,4.63933333333333,4.2,2.1,2.3,13.2393333333333
477,57,Cumün da Zernez,10912012345,C1,5.005,4.2,2.1,2.3,13.605
478,57,Cumün da Zernez,10912012345,C2,4.286,4.2,2.1,2.3,12.886
479,57,Cumün da Zernez,10912012345,C3,4.63666666666667,4.2,2.1,2.3,13.2366666666667
480,57,Cumün da Zernez,10912012345,C4,3.568,4.2,2.1,2.3,12.168
481,59,die werke versorgung wallisellen ag,10009012345,H1,13.97203125,6.47544642857143,0.36,2.3,23.1074776785714
